"SYMBOL 
","COMPANY 
","REGULATION 
","NAME OF THE ACQUIRER/DISPOSER 
","CATEGORY OF PERSON 
","TYPE OF SECURITY (PRIOR) 
","NO. OF SECURITY (PRIOR) 
","% SHAREHOLDING (PRIOR) 
","TYPE OF SECURITY (ACQUIRED/DISPLOSED) 
","NO. OF SECURITIES (ACQUIRED/DISPLOSED) 
","VALUE OF SECURITY (ACQUIRED/DISPLOSED) 
","ACQUISITION/DISPOSAL TRANSACTION TYPE 
","TYPE OF SECURITY (POST) 
","NO. OF SECURITY (POST) 
","% POST 
","DATE OF ALLOTMENT/ACQUISITION FROM 
","DATE OF ALLOTMENT/ACQUISITION TO 
","DATE OF INITMATION TO COMPANY 
","MODE OF ACQUISITION 
","DERIVATIVE TYPE SECURITY 
","DERIVATIVE CONTRACT SPECIFICATION 
","NOTIONAL VALUE(BUY) 
","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) 
","NOTIONAL VALUE(SELL) 
","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) 
","EXCHANGE 
","REMARK 
","BROADCASTE DATE AND TIME 
","XBRL 
"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","V. Swaminathan","Employees/Designated Employees","Equity Shares","167500","0.01",,"2500","4895000","Sell","Equity Shares","165000","0.01","24-Dec-2020","24-Dec-2020","24-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","24-Dec-2020 18:05","https://archives.nseindia.com/corporate/xbrl/IT_1087892_373297_24122020060541_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Anil Lohidakshan","Employees/Designated Employees","Equity Shares","284","0",,"588","741567","Buy","Equity Shares","872","0","16-Dec-2020","16-Dec-2020","24-Dec-2020","ESOP","-","-","0","0","0","0","NA","-","24-Dec-2020 18:05","https://archives.nseindia.com/corporate/xbrl/IT_1087892_373297_24122020060541_WEB.xml"
"HDFC","Housing Development Finance Corporation Limited","7(2)","RAKHI GARG","Employees/Designated Employees","Equity Shares","15415","0",,"600","1451550","Sell","Equity Shares","14815","0","22-Dec-2020","22-Dec-2020","23-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","24-Dec-2020 17:58","https://archives.nseindia.com/corporate/xbrl/IT_1087889_373292_24122020055844_WEB.xml"
"HDFC","Housing Development Finance Corporation Limited","7(2)","MYTHILI VENUGOPAL","Employees/Designated Employees","Equity Shares","7575","0",,"946","2273853","Pledge Revoke","Equity Shares","7575","0","22-Dec-2020","22-Dec-2020","23-Dec-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","24-Dec-2020 17:58","https://archives.nseindia.com/corporate/xbrl/IT_1087889_373292_24122020055844_WEB.xml"
"HDFC","Housing Development Finance Corporation Limited","7(2)","SURESH KUMAR K","Employees/Designated Employees","Equity Shares","368183","0.02",,"4000","9637840","Sell","Equity Shares","364183","0.02","22-Dec-2020","22-Dec-2020","23-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","24-Dec-2020 17:58","https://archives.nseindia.com/corporate/xbrl/IT_1087889_373292_24122020055844_WEB.xml"
"HDFC","Housing Development Finance Corporation Limited","7(2)","MYTHILI VENUGOPAL","Employees/Designated Employees","Equity Shares","7575","0",,"69","170178","Pledge Revoke","Equity Shares","7575","0","17-Dec-2020","17-Dec-2020","23-Dec-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","24-Dec-2020 17:58","https://archives.nseindia.com/corporate/xbrl/IT_1087889_373292_24122020055844_WEB.xml"
"HDFC","Housing Development Finance Corporation Limited","7(2)","MYTHILI VENUGOPAL","Employees/Designated Employees","Equity Shares","7575","0",,"69","170178","Pledge","Equity Shares","7575","0","17-Dec-2020","17-Dec-2020","23-Dec-2020","Pledge Creation","-","-","0","0","0","0","NA","-","24-Dec-2020 17:58","https://archives.nseindia.com/corporate/xbrl/IT_1087889_373292_24122020055844_WEB.xml"
"NEWGEN","Newgen Software Technologies Limited","7(2)","NEWGEN ESOP TRUST","Other","Equity Shares","699311","1",,"22402","6107905","Sell","Equity Shares","676909","0.97","24-Dec-2020","24-Dec-2020","24-Dec-2020","ESOP","-","-","0","0","0","0","NA","-","24-Dec-2020 17:56","https://archives.nseindia.com/corporate/xbrl/IT_1087888_373289_24122020055633_WEB.xml"
"ALPHAGEO","Alphageo (India) Limited","7(2)","DINESH ALLA","Promoters","Equity Shares","937200","14.72",,"3024","570949","Buy","Equity Shares","940224","14.77","22-Dec-2020","22-Dec-2020","24-Dec-2020","Market Purchase","-","-","0","0","0","0","NSE","-","24-Dec-2020 17:55","https://archives.nseindia.com/corporate/xbrl/IT_1087887_373286_24122020055505_WEB.xml"
"SIS","Security and Intelligence Services (India) Limited","7(2)","Tapash Chaudhuri","Employees/Designated Employees","Equity Shares","64990","0.04",,"10000","4593844","Sell","Equity Shares","54990","0.04","15-Dec-2020","15-Dec-2020","22-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","24-Dec-2020 17:45","https://archives.nseindia.com/corporate/xbrl/IT_1087884_373275_24122020054540_WEB.xml"
"SIS","Security and Intelligence Services (India) Limited","7(2)","Niraj Kumar Verma","Employees/Designated Employees","Equity Shares","Nil","0",,"5480","2546008","Buy","Equity Shares","5480","0","18-Dec-2020","18-Dec-2020","22-Dec-2020","ESOP","-","-","0","0","0","0","NA","-","24-Dec-2020 17:45","https://archives.nseindia.com/corporate/xbrl/IT_1087884_373275_24122020054540_WEB.xml"
"SIS","Security and Intelligence Services (India) Limited","7(2)","Vinaya Kumar Srivastawa","Employees/Designated Employees","Equity Shares","22000","0.02",,"9500","4413700","Buy","Equity Shares","31500","0.02","18-Dec-2020","18-Dec-2020","22-Dec-2020","ESOP","-","-","0","0","0","0","NA","-","24-Dec-2020 17:45","https://archives.nseindia.com/corporate/xbrl/IT_1087884_373275_24122020054540_WEB.xml"
"SUBEXLTD","Subex Limited","7(2)","Subex Employee Welfare and ESOP Benefit Trust","Other","Equity Shares","20925500","3.72",,"30000","180000","Sell","Equity Shares","20895500","3.72","23-Dec-2020","23-Dec-2020","23-Dec-2020","Off Market","-","-","0","0","0","0","NA","-","24-Dec-2020 17:42","https://archives.nseindia.com/corporate/xbrl/IT_1087883_373271_24122020054231_WEB.xml"
"KABRAEXTRU","Kabra Extrusion Technik Limited","7(2)","Kolsite Industries","Promoter Group","Equity Shares","19138","0.06",,"15000","0","Buy","Equity Shares","34138","0.11","22-Dec-2020","22-Dec-2020","24-Dec-2020","Market Purchase","-","-","0","0","0","0","NSE","-","24-Dec-2020 17:39","https://archives.nseindia.com/corporate/xbrl/IT_1087882_373269_24122020053915_WEB.xml"
"KABRAEXTRU","Kabra Extrusion Technik Limited","7(2)","Kolsite Industries","Promoter Group","Equity Shares","34138","0.11",,"11549","0","Buy","Equity Shares","45687","0.14","23-Dec-2020","23-Dec-2020","24-Dec-2020","Market Purchase","-","-","0","0","0","0","NSE","-","24-Dec-2020 17:39","https://archives.nseindia.com/corporate/xbrl/IT_1087882_373269_24122020053915_WEB.xml"
"ASHAPURMIN","Ashapura Minechem Limited","7(2)","Ashapura Industrial Finance Limited","Promoter Group","Equity Shares","13400191","14.65",,"3000","270090","Buy","Equity Shares","13403191","14.65","23-Dec-2020","23-Dec-2020","24-Dec-2020","Market Purchase","-","-","0","0","0","0","NSE","-","24-Dec-2020 17:33","https://archives.nseindia.com/corporate/xbrl/IT_1087881_373266_24122020053322_WEB.xml"
"SAGCEM","Sagar Cements Limited","7(2)","RV CONSULTING SERVICES PRIVATE LIMITED","Promoter Group","Equity Shares","1575597","6.7",,"17123","10606793","Buy","Equity Shares","1592720","6.78","22-Dec-2020","23-Dec-2020","24-Dec-2020","Market Purchase","-","-","0","0","0","0","NSE","-","24-Dec-2020 17:30","https://archives.nseindia.com/corporate/xbrl/IT_1087878_373263_24122020053048_WEB.xml"
"SAGCEM","Sagar Cements Limited","7(2)","K PRASAD","Key Managerial Personnel","Equity Shares","5017","0.02",,"1500","1026754","Buy","Equity Shares","6517","0.03","20-Nov-2020","22-Dec-2020","24-Dec-2020","Market Purchase","-","-","0","0","0","0","NSE","-","24-Dec-2020 17:30","https://archives.nseindia.com/corporate/xbrl/IT_1087878_373263_24122020053048_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Anil L Bhavnani","Employees/Designated Employees","Equity Shares","320630","0.01",,"2400","3407760","Sell","Equity Shares","318230","0.01","21-Dec-2020","21-Dec-2020","22-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","24-Dec-2020 17:30","https://archives.nseindia.com/corporate/xbrl/IT_1087877_373261_24122020053020_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Sharad Vijay Goenka","Employees/Designated Employees","Equity Shares","47885","0",,"8000","10984000","Pledge","Equity Shares","47885","0","24-Dec-2020","24-Dec-2020","24-Dec-2020","Pledge Creation","-","-","0","0","0","0","NA","-","24-Dec-2020 17:30","https://archives.nseindia.com/corporate/xbrl/IT_1087877_373261_24122020053020_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Raveesh Kumar Bhatia","Employees/Designated Employees","Equity Shares","8000","0",,"8000","10984000","Pledge","Equity Shares","8000","0","24-Dec-2020","24-Dec-2020","24-Dec-2020","Pledge Creation","-","-","0","0","0","0","NA","-","24-Dec-2020 17:30","https://archives.nseindia.com/corporate/xbrl/IT_1087877_373261_24122020053020_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Unnikrishnan Subramanian Aryasankaranilayam","Employees/Designated Employees","Equity Shares","43935","0",,"1000","1412000","Sell","Equity Shares","42935","0","21-Dec-2020","21-Dec-2020","22-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","24-Dec-2020 17:30","https://archives.nseindia.com/corporate/xbrl/IT_1087877_373261_24122020053020_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Nasir Khan","Employees/Designated Employees","Equity Shares","14000","0",,"1000","1406698","Sell","Equity Shares","13000","0","21-Dec-2020","21-Dec-2020","22-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","24-Dec-2020 17:30","https://archives.nseindia.com/corporate/xbrl/IT_1087877_373261_24122020053020_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Deepak Kumar Mohanty","Employees/Designated Employees","Equity Shares","9000","0",,"1000","1361474","Sell","Equity Shares","8000","0","22-Dec-2020","22-Dec-2020","22-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","24-Dec-2020 17:30","https://archives.nseindia.com/corporate/xbrl/IT_1087877_373261_24122020053020_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Bhaskar Chandra Panda","Employees/Designated Employees","Equity Shares","146648","0",,"1000","1420000","Sell","Equity Shares","145648","0","21-Dec-2020","21-Dec-2020","22-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","24-Dec-2020 17:30","https://archives.nseindia.com/corporate/xbrl/IT_1087877_373261_24122020053020_WEB.xml"
"HDFCBANK","HDFC Bank Limited","7(2)","Chakrapani Venkatachari","Employees/Designated Employees","Equity Shares","1014830","0.02",,"11500","15835500","Sell","Equity Shares","1003330","0.02","23-Dec-2020","23-Dec-2020","23-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","24-Dec-2020 17:30","https://archives.nseindia.com/corporate/xbrl/IT_1087877_373261_24122020053020_WEB.xml"
"MITTAL","Mittal Life Style Limited","7(2)","Brijeshkumar Jagdishkumar Mittal","Promoters","Equity Shares","249998","2.13",,"30000","358200","Sell","Equity Shares","219998","1.87","23-Dec-2020","23-Dec-2020","24-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","24-Dec-2020 17:07","https://archives.nseindia.com/corporate/xbrl/IT_1087874_373253_24122020050734_WEB.xml"
"MITTAL","Mittal Life Style Limited","7(2)","J.K. DENIM FAB PRIVATE LIMITED","Promoters","Equity Shares","2809746","23.91",,"57000","624150","Sell","Equity Shares","2752746","23.43","23-Dec-2020","23-Dec-2020","24-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","24-Dec-2020 17:07","https://archives.nseindia.com/corporate/xbrl/IT_1087874_373253_24122020050734_WEB.xml"
"SANDHAR","Sandhar Technologies Limited","7(2)","Mr. Jayant Davar","Promoters","Equity Shares","31302517","52",,"1000","237000","Buy","Equity Shares","31303517","52","24-Dec-2020","24-Dec-2020","24-Dec-2020","Market Purchase","-","-","0","0","0","0","NSE","-","24-Dec-2020 17:01","https://archives.nseindia.com/corporate/xbrl/IT_1087872_373250_24122020050141_WEB.xml"
"SANDHAR","Sandhar Technologies Limited","7(2)","Mr. Jayant Davar","Promoters","Equity Shares","31301517","52",,"1000","237674","Buy","Equity Shares","31302517","52","24-Dec-2020","24-Dec-2020","24-Dec-2020","Market Purchase","-","-","0","0","0","0","BSE","-","24-Dec-2020 17:01","https://archives.nseindia.com/corporate/xbrl/IT_1087872_373250_24122020050141_WEB.xml"
"ITC","ITC Limited","7(2)","SANDEEP KAUL","Employees/Designated Employees","Equity Shares","37000","0",,"10000","1986000","Buy","Equity Shares","47000","0","23-Dec-2020","23-Dec-2020","-","ESOP","-","-","0","0","0","0","NA","-","24-Dec-2020 16:54","https://archives.nseindia.com/corporate/xbrl/IT_1087870_373244_24122020045432_WEB.xml"
"ITC","ITC Limited","7(2)","ABHAY KUMAR PANDEY","Employees/Designated Employees","Equity Shares","50","0",,"2510","535634","Buy","Equity Shares","2560","0","23-Dec-2020","23-Dec-2020","-","ESOP","-","-","0","0","0","0","NA","-","24-Dec-2020 16:54","https://archives.nseindia.com/corporate/xbrl/IT_1087870_373244_24122020045432_WEB.xml"
"ITC","ITC Limited","7(2)","M. GANESAN","Employees/Designated Employees","Equity Shares","196000","0",,"10000","2077400","Sell","Equity Shares","186000","0","23-Dec-2020","23-Dec-2020","23-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","24-Dec-2020 16:52","https://archives.nseindia.com/corporate/xbrl/IT_1087868_373241_24122020045256_WEB.xml"
"MINDTREE","MindTree Limited","7(2)","Madhusudhan K M","Employees/Designated Employees","Equity Shares","40589","0.02",,"4000","6402680","Sell","Equity Shares","36589","0.02","23-Dec-2020","23-Dec-2020","24-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","24-Dec-2020 16:49","https://archives.nseindia.com/corporate/xbrl/IT_1087866_373238_24122020044911_WEB.xml"
"ULTRACEMCO","UltraTech Cement Limited","7(2)","Atul Daga","Director","Equity Shares","9590","0",,"210","1039080","Buy","Equity Shares","9800","0","22-Dec-2020","22-Dec-2020","23-Dec-2020","Market Purchase","-","-","0","0","0","0","NSE","-","24-Dec-2020 16:40","https://archives.nseindia.com/corporate/xbrl/IT_1087864_373235_24122020044026_WEB.xml"
"BIOCON","Biocon Limited","7(2)","HITENDRA SITARAM CHAUDHARY","Employees/Designated Employees","Equity Shares","42690","0",,"8000","3680000","Sell","Equity Shares","34690","0","22-Dec-2020","22-Dec-2020","23-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","24-Dec-2020 16:33","https://archives.nseindia.com/corporate/xbrl/IT_1087861_373228_24122020043346_WEB.xml"
"BIOCON","Biocon Limited","7(2)","HITENDRA SITARAM CHAUDHARY","Employees/Designated Employees","Equity Shares","34690","0",,"8000","3600000","Sell","Equity Shares","26690","0","23-Dec-2020","23-Dec-2020","23-Dec-2020","Market Sale","-","-","0","0","0","0","BSE","-","24-Dec-2020 16:33","https://archives.nseindia.com/corporate/xbrl/IT_1087861_373228_24122020043346_WEB.xml"
"BIOCON","Biocon Limited","7(2)","ABHIJIT ZUTSHI","Employees/Designated Employees","Equity Shares","72000","0",,"20000","8898827","Sell","Equity Shares","52000","0","15-Dec-2020","15-Dec-2020","23-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","24-Dec-2020 16:33","https://archives.nseindia.com/corporate/xbrl/IT_1087861_373228_24122020043346_WEB.xml"
"EDELWEISS","Edelweiss Financial Services Limited","7(2)","Kulbir Singh Rana","Employees/Designated Employees","Equity Shares","306707","0.03",,"50080","3660433","Sell","Equity Shares","256627","0.03","18-Dec-2020","21-Dec-2020","22-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","24-Dec-2020 16:22","https://archives.nseindia.com/corporate/xbrl/IT_1087858_373220_24122020042249_WEB.xml"
"EDELWEISS","Edelweiss Financial Services Limited","7(2)","Akhil Mangla","Employees/Designated Employees","Equity Shares","175171","0.02",,"171","12295","Sell","Equity Shares","175000","0.02","22-Dec-2020","22-Dec-2020","23-Dec-2020","Market Sale","-","-","0","0","0","0","BSE","-","24-Dec-2020 16:22","https://archives.nseindia.com/corporate/xbrl/IT_1087858_373220_24122020042249_WEB.xml"
"EDELWEISS","Edelweiss Financial Services Limited","7(2)","Akhil Mangla","Employees/Designated Employees","Equity Shares","215000","0.02",,"39829","2847435","Sell","Equity Shares","175171","0.02","21-Dec-2020","22-Dec-2020","23-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","24-Dec-2020 16:22","https://archives.nseindia.com/corporate/xbrl/IT_1087858_373220_24122020042249_WEB.xml"
"DRREDDY","Dr. Reddy's Laboratories Limited","7(2)","P Yugandhar","Employees/Designated Employees","Equity Shares","1300","0",,"300","1554906","Sell","Equity Shares","1000","0","23-Dec-2020","23-Dec-2020","23-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","24-Dec-2020 16:16","https://archives.nseindia.com/corporate/xbrl/IT_1087856_373217_24122020041643_WEB.xml"
"DRREDDY","Dr. Reddy's Laboratories Limited","7(2)","Simachal Mohanty","Employees/Designated Employees","Equity Shares","2459","0",,"500","2539000","Sell","Equity Shares","1959","0","22-Dec-2020","22-Dec-2020","22-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","24-Dec-2020 16:16","https://archives.nseindia.com/corporate/xbrl/IT_1087856_373217_24122020041643_WEB.xml"
"CCL","CCL Products (India) Limited","7(2)","Chandrahas Kata","Director","Equity Shares","24686","0.02",,"20000","5250687","Sell","Equity Shares","4686","0","23-Dec-2020","23-Dec-2020","24-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","24-Dec-2020 16:15","https://archives.nseindia.com/corporate/xbrl/IT_1087855_373215_24122020041544_WEB.xml"
"CCL","CCL Products (India) Limited","7(2)","Amarasree K","Immediate relative","Equity Shares","48986","0.04",,"30000","7888591","Sell","Equity Shares","18986","0.01","23-Dec-2020","23-Dec-2020","24-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","24-Dec-2020 16:15","https://archives.nseindia.com/corporate/xbrl/IT_1087855_373215_24122020041544_WEB.xml"
"SUNPHARMA","Sun Pharmaceutical Industries Limited","7(2)","RAKSHA V VALIA","Immediate relative","Equity Shares","33830352","1.41",,"1200000","663060000","Pledge Revoke","Equity Shares","33830352","1.41","21-Dec-2020","21-Dec-2020","23-Dec-2020","Revokation of Pledge","-","-","0","0","0","0","NA","-","24-Dec-2020 16:00","https://archives.nseindia.com/corporate/xbrl/IT_1087851_373211_24122020040057_WEB.xml"
"PNBHOUSING","PNB Housing Finance Limited","7(2)","NITANT BALWATRAI DESAI","Employees/Designated Employees","Equity Shares","20096","0.01",,"526","188058","Sell","Equity Shares","19570","0.01","23-Dec-2020","23-Dec-2020","24-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","24-Dec-2020 15:56","https://archives.nseindia.com/corporate/xbrl/IT_1087849_373208_24122020035655_WEB.xml"
"ZUARIGLOB","Zuari Global Limited","7(2)","ADVENTZ FINANCE PRIVATE LIMITED","Promoters","Equity Shares","2364773","8.03",,"29718","1757475","Buy","Equity Shares","2394491","8.13","22-Dec-2020","22-Dec-2020","23-Dec-2020","Market Purchase","-","-","0","0","0","0","NSE","-","24-Dec-2020 15:41","https://archives.nseindia.com/corporate/xbrl/IT_1087847_373202_24122020034108_WEB.xml"
"MOTOGENFIN","The Motor & General Finance Limited","7(2)","RAM PRAKASH & CO.(P) LTD","Promoter Group","Equity Shares","1565260","4.04",,"1974","39095","Buy","Equity Shares","1567234","4.05","23-Dec-2020","23-Dec-2020","24-Dec-2020","Market Purchase","-","-","0","0","0","0","BSE,NSE","-","24-Dec-2020 15:37","https://archives.nseindia.com/corporate/xbrl/IT_1087845_373198_24122020033731_WEB.xml"
"APTECHT","Aptech Limited","7(2)","Neeraj Malik","Other","Equity Shares","37650","0.09",,"10500","1460970","Sell","Equity Shares","27150","0.07","18-Dec-2020","18-Dec-2020","22-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","24-Dec-2020 15:31","https://archives.nseindia.com/corporate/xbrl/IT_1087842_373191_24122020033149_WEB.xml"
"APTECHT","Aptech Limited","7(2)","Neeraj Malik","Other","Equity Shares","27150","0.07",,"10000","1544980","Sell","Equity Shares","17150","0.04","21-Dec-2020","21-Dec-2020","22-Dec-2020","Market Sale","-","-","0","0","0","0","NSE","-","24-Dec-2020 15:31","https://archives.nseindia.com/corporate/xbrl/IT_1087842_373191_24122020033149_WEB.xml"
"PRESSMN","Pressman Advertising Limited","7(2)","Sujata Suchanti","Promoters","Equity Shares","Nil","0",,"800000","16136596","Buy","Equity Shares","800000","3.41","22-Dec-2020","22-Dec-2020","24-Dec-2020","Market Purchase","-","-","0","0","0","0","NSE","-","24-Dec-2020 15:25","https://archives.nseindia.com/corporate/xbrl/IT_1087840_373187_24122020032550_WEB.xml"
